,YEAR,MONTH,DAY,TIME_PST,TIME_FLAG,SURF_TEMP_C,SURF_FLAG,BOT_TEMP_C,BOT_FLAG
35069,2012,8,27,913,0.0,21.7,0,20.3,0.0
35070,2012,8,28,1000,0.0,22.2,0,20.0,0.0
35071,2012,8,29,1020,0.0,21.6,0,21.2,0.0
35072,2012,8,30,1114,0.0,23.1,0,22.6,0.0
35073,2012,8,31,1059,0.0,23,0,23.0,0.0
35074,2012,9,1,855,0.0,22.2,0,21.4,0.0
35075,2012,9,2,852,0.0,21,0,20.4,0.0
35076,2012,9,3,1403,0.0,18.2,0,16.4,0.0
35077,2012,9,4,736,0.0,18.1,0,18.1,0.0
35078,2012,9,5,1014,0.0,19.5,0,18.5,0.0
35079,2012,9,6,919,0.0,20.1,0,19.4,0.0
35080,2012,9,7,835,2.0,22,0,19.0,0.0
35081,2012,9,8,1311,0.0,22.3,0,20.3,0.0
35082,2012,9,9,845,0.0,20.4,0,19.6,0.0
35083,2012,9,10,938,0.0,21.8,0,20.1,0.0
35084,2012,9,11,911,0.0,22.7,0,20.7,0.0
35085,2012,9,12,1039,0.0,22.5,0,22.3,0.0
35086,2012,9,13,918,0.0,22.2,0,18.8,0.0
35087,2012,9,14,830,0.0,20.3,0,17.1,0.0
35088,2012,9,15,812,0.0,18,0,17.2,0.0
35089,2012,9,16,824,0.0,19.7,0,18.0,0.0
35090,2012,9,17,1355,0.0,21.4,0,20.6,0.0
35091,2012,9,18,1038,0.0,21.6,0,21.2,0.0
35092,2012,9,19,1150,0.0,21.6,0,20.9,0.0
35093,2012,9,20,846,0.0,19.3,0,19.0,0.0
35094,2012,9,21,901,0.0,19.3,0,18.5,0.0
35095,2012,9,22,1001,0.0,21.4,0,19.3,0.0
35096,2012,9,23,1048,0.0,21,0,19.0,0.0
35097,2012,9,24,954,0.0,21,0,19.1,0.0
35098,2012,9,25,1026,0.0,20.3,0,20.6,0.0
35099,2012,9,26,1149,0.0,21.2,0,20.4,0.0
35100,2012,9,27,1027,0.0,20.2,0,20.1,0.0
35101,2012,9,28,900,2.0,20.4,0,19.2,0.0
35102,2012,9,29,1100,0.0,20,0,19.6,0.0
35103,2012,9,30,846,0.0,19,0,18.7,0.0
35104,2012,10,1,1020,0.0,20.9,0,20.2,0.0
35105,2012,10,2,1150,0.0,21,0,20.2,0.0
35106,2012,10,3,1010,0.0,20.7,0,19.9,0.0
35107,2012,10,4,909,0.0,21.3,0,21.0,0.0
35108,2012,10,5,1020,0.0,20,0,NaN,0.0
35109,2012,10,6,1530,0.0,20.1,0,NaN,0.0
35110,2012,10,7,840,0.0,20.2,0,NaN,0.0
35111,2012,10,8,1312,0.0,20.3,0,NaN,0.0
35112,2012,10,9,1010,0.0,19.6,0,19.6,0.0
35113,2012,10,10,1225,0.0,20.5,0,20.5,0.0
35114,2012,10,11,1056,0.0,20.1,0,20.0,0.0
35115,2012,10,12,1008,0.0,19.8,0,18.6,0.0
35116,2012,10,13,1050,0.0,19.5,0,17.9,0.0
35117,2012,10,14,932,0.0,19.4,0,NaN,0.0
35118,2012,10,15,909,0.0,19.3,0,18.8,0.0
35119,2012,10,16,1000,0.0,20.2,0,20.4,0.0
35120,2012,10,17,900,0.0,19.2,0,19.7,0.0
35121,2012,10,18,1020,0.0,20.4,0,19.6,0.0
35122,2012,10,19,815,0.0,19.9,0,19.7,0.0
35123,2012,10,20,1110,0.0,20,0,19.8,0.0
35124,2012,10,21,853,0.0,19.8,0,19.6,0.0
35125,2012,10,22,900,0.0,19.7,0,19.7,0.0
35126,2012,10,23,NaN,0.0,NaN,0,NaN,0.0
35127,2012,10,24,1248,0.0,19.4,0,19.7,0.0
35128,2012,10,25,934,0.0,18.6,0,18.3,0.0
35129,2012,10,26,1013,0.0,18.7,0,18.7,0.0
35130,2012,10,27,1102,0.0,18.8,0,18.6,0.0
35131,2012,10,28,902,0.0,18.6,0,18.5,0.0
35132,2012,10,29,923,0.0,18.7,0,18.5,0.0
35133,2012,10,30,913,0.0,NaN,0,NaN,0.0
35134,2012,10,31,1650,0.0,19.1,0,18.9,0.0
35135,2012,11,1,824,0.0,18.6,0,18.9,0.0
35136,2012,11,2,1018,0.0,18.9,0,19.1,0.0
35137,2012,11,3,953,0.0,18.3,0,18.2,0.0
35138,2012,11,4,1115,0.0,18.5,0,18.2,0.0
35139,2012,11,5,1115,0.0,18.6,0,18.0,0.0
35140,2012,11,6,1000,0.0,19.1,0,18.7,0.0
35141,2012,11,7,1212,0.0,18.6,0,19.0,0.0
35142,2012,11,8,945,0.0,18.4,0,18.3,0.0
35143,2012,11,9,1111,2.0,17.8,0,17.8,0.0
35144,2012,11,10,1012,0.0,17.2,0,17.1,0.0
35145,2012,11,11,1013,0.0,16.7,0,16.8,0.0
35146,2012,11,12,916,0.0,16.1,0,16.1,0.0
35147,2012,11,13,1224,0.0,16.8,0,16.5,0.0
35148,2012,11,14,1300,0.0,16.8,0,16.7,0.0
35149,2012,11,15,1026,0.0,16.7,0,16.5,0.0
35150,2012,11,16,1303,0.0,17.5,0,17.4,0.0
35151,2012,11,17,1008,0.0,16.9,0,15.9,0.0
35152,2012,11,18,1124,0.0,17.3,0,17.3,0.0
35153,2012,11,19,1110,0.0,17.3,0,17.0,0.0
35154,2012,11,20,1121,0.0,17,0,17.3,0.0
35155,2012,11,21,852,0.0,16.7,0,16.7,0.0
35156,2012,11,22,930,0.0,16.5,0,16.4,0.0
35157,2012,11,23,1352,0.0,16.8,0,16.6,0.0
35158,2012,11,24,1015,0.0,16.6,0,16.3,0.0
35159,2012,11,25,921,0.0,16.6,0,16.5,0.0
35160,2012,11,26,931,0.0,16.6,0,16.8,0.0
35161,2012,11,27,1013,0.0,16.4,0,16.8,0.0
35162,2012,11,28,1043,0.0,16.6,0,16.7,0.0
35163,2012,11,29,1111,0.0,16.6,0,16.7,0.0
35164,2012,11,30,1050,0.0,17.3,0,16.8,0.0
35165,2012,12,1,1220,0.0,16.8,0,16.7,0.0
35166,2012,12,2,956,0.0,16.7,0,16.5,0.0
35167,2012,12,3,NaN,0.0,NaN,0,NaN,0.0
35168,2012,12,4,1130,0.0,17.1,0,17.0,0.0
35169,2012,12,5,1530,0.0,17.1,0,17.1,0.0
35170,2012,12,6,815,0.0,16.8,0,17.0,0.0
35171,2012,12,7,1300,0.0,16.5,0,16.5,0.0
35172,2012,12,8,1130,0.0,16.3,0,16.3,0.0
35173,2012,12,9,1050,0.0,16.4,0,16.3,0.0
35174,2012,12,10,1044,0.0,16.1,0,16.0,0.0
35175,2012,12,11,NaN,0.0,NaN,0,NaN,0.0
35176,2012,12,12,1520,0.0,16.5,2,16.3,2.0
35177,2012,12,13,1130,0.0,16.1,0,16.1,0.0
35178,2012,12,14,1100,0.0,15.4,0,15.5,0.0
35179,2012,12,15,1143,0.0,15.8,0,15.9,0.0
35180,2012,12,16,942,0.0,15.5,0,15.6,0.0
35181,2012,12,17,1152,0.0,15.9,0,15.9,0.0
35182,2012,12,18,1130,0.0,16.3,0,16.2,0.0
35183,2012,12,19,1400,0.0,15.7,0,NaN,0.0
35184,2012,12,20,1420,0.0,15.9,0,15.8,0.0
35185,2012,12,21,1050,0.0,15.7,0,15.5,0.0
35186,2012,12,22,1035,0.0,15.3,0,15.2,0.0
35187,2012,12,23,1025,0.0,15.1,0,15.1,0.0
35188,2012,12,24,1320,0.0,15.4,0,15.7,0.0
35189,2012,12,25,900,0.0,15.1,0,15.1,0.0
35190,2012,12,26,1145,0.0,15.1,0,15.1,0.0
35191,2012,12,27,1350,0.0,15.1,0,15.1,0.0
35192,2012,12,28,1050,0.0,14.7,0,14.6,0.0
35193,2012,12,29,1130,0.0,14.5,0,14.5,0.0
35194,2012,12,30,1051,0.0,14.4,0,14.4,0.0
35195,2012,12,31,1500,0.0,14.5,0,14.5,0.0
35196,2013,1,1,1245,0.0,14.5,0,14.4,0.0
35197,2013,1,2,1108,0.0,14.1,0,14.1,0.0
35198,2013,1,3,1345,0.0,14.7,0,14.5,0.0
35199,2013,1,4,1030,0.0,13.9,0,14.0,0.0
35200,2013,1,5,1130,0.0,14.1,0,14.1,0.0
35201,2013,1,6,1125,0.0,13.9,0,13.9,0.0
35202,2013,1,7,1106,0.0,13.7,0,NaN,0.0
35203,2013,1,8,1023,0.0,13.5,0,13.9,0.0
35204,2013,1,9,1115,2.0,13.6,3,13.6,0.0
35205,2013,1,10,1000,0.0,13.8,0,13.8,0.0
35206,2013,1,11,1030,0.0,13.2,0,13.1,0.0
35207,2013,1,12,1051,0.0,12.8,0,12.7,0.0
35208,2013,1,13,1030,0.0,12.8,0,12.9,0.0
35209,2013,1,14,1009,0.0,12.7,0,12.7,0.0
35210,2013,1,15,1136,0.0,12.6,0,12.8,0.0
35211,2013,1,16,1025,0.0,12.5,0,12.4,0.0
35212,2013,1,17,1430,0.0,14.1,0,12.9,0.0
35213,2013,1,18,1035,0.0,13.1,0,12.9,0.0
35214,2013,1,19,1030,0.0,13.7,0,13.3,0.0
35215,2013,1,20,1058,0.0,13.9,0,13.7,0.0
35216,2013,1,21,1031,0.0,13.9,0,13.7,0.0
35217,2013,1,22,1020,0.0,13.4,0,14.0,0.0
35218,2013,1,23,1145,0.0,13.5,0,13.6,0.0
35219,2013,1,24,1230,0.0,13.7,0,14.8,0.0
35220,2013,1,25,1430,0.0,13.9,0,13.9,0.0
35221,2013,1,26,1038,0.0,14,0,13.9,0.0
35222,2013,1,27,924,0.0,14.1,0,14.0,0.0
35223,2013,1,28,1004,0.0,13.9,0,14.0,0.0
35224,2013,1,29,1000,0.0,13.6,0,13.6,0.0
35225,2013,1,30,1455,0.0,14.4,0,14.5,0.0
35226,2013,1,31,830,0.0,13.9,0,13.7,0.0
35227,2013,2,1,1400,0.0,15.6,0,14.4,0.0
35228,2013,2,2,1015,0.0,14.6,0,14.4,0.0
35229,2013,2,3,945,0.0,14.6,0,14.5,0.0
35230,2013,2,4,1032,0.0,14.5,0,14.4,0.0
35231,2013,2,5,1045,0.0,14.4,0,14.3,0.0
35232,2013,2,6,1110,0.0,14.4,0,14.3,0.0
35233,2013,2,7,930,0.0,14.3,0,14.1,0.0
35234,2013,2,8,1100,0.0,13.9,0,13.9,0.0
35235,2013,2,9,1115,0.0,13.5,0,13.3,0.0
35236,2013,2,10,1039,0.0,13.5,0,13.4,0.0
35237,2013,2,11,952,0.0,13.7,0,13.6,0.0
35238,2013,2,12,955,0.0,13.5,0,13.3,0.0
35239,2013,2,13,1115,0.0,13.9,0,13.7,0.0
35240,2013,2,14,1410,0.0,14.8,0,14.6,0.0
35241,2013,2,15,910,0.0,14.1,0,13.9,0.0
35242,2013,2,16,1050,0.0,14.3,0,13.8,0.0
35243,2013,2,17,915,0.0,13.8,0,13.7,0.0
35244,2013,2,18,1019,0.0,14.2,0,14.1,0.0
35245,2013,2,19,1544,0.0,14.3,0,14.3,0.0
35246,2013,2,20,1000,0.0,13.3,0,NaN,0.0
35247,2013,2,21,945,0.0,13.4,0,13.5,0.0
35248,2013,2,22,1133,0.0,13.7,0,13.7,0.0
35249,2013,2,23,1115,0.0,14.1,2,13.8,0.0
35250,2013,2,24,935,0.0,13.5,0,13.5,0.0
35251,2013,2,25,939,0.0,13.9,0,13.7,0.0
35252,2013,2,26,1050,0.0,14,0,13.4,0.0
35253,2013,2,27,930,0.0,13.9,0,14.0,0.0
35254,2013,2,28,1030,0.0,13.7,0,13.7,0.0
35255,2013,3,1,935,0.0,13.8,0,13.7,0.0
35256,2013,3,2,1100,0.0,14.4,0,13.3,0.0
35257,2013,3,3,941,0.0,14.5,0,14.5,0.0
35258,2013,3,4,1012,0.0,14.5,0,14.3,0.0
35259,2013,3,5,1140,0.0,15.1,0,14.4,0.0
35260,2013,3,6,1000,0.0,15,0,14.7,0.0
35261,2013,3,7,1045,0.0,14.7,0,14.7,0.0
35262,2013,3,8,1015,0.0,14.4,0,14.4,0.0
35263,2013,3,9,920,0.0,14.2,0,14.2,0.0
35264,2013,3,10,825,0.0,14.3,0,14.1,0.0
35265,2013,3,11,817,2.0,14.5,0,14.5,0.0
35266,2013,3,12,934,0.0,14.7,2,14.7,0.0
35267,2013,3,13,845,0.0,14.9,0,14.9,0.0
35268,2013,3,14,830,0.0,14.9,0,14.5,0.0
35269,2013,3,15,1020,0.0,15.2,0,14.8,0.0
35270,2013,3,16,1100,0.0,15.1,0,14.9,0.0
35271,2013,3,17,1034,0.0,15,0,14.9,0.0
35272,2013,3,18,1046,0.0,14.7,0,14.6,0.0
35273,2013,3,19,755,0.0,14.7,0,14.2,0.0
35274,2013,3,20,1100,0.0,15.6,0,15.5,0.0
35275,2013,3,21,1030,0.0,15.1,0,15.0,0.0
35276,2013,3,22,830,0.0,15.2,0,15.2,0.0
35277,2013,3,23,939,0.0,15,0,14.7,0.0
35278,2013,3,24,823,0.0,15.3,0,14.0,0.0
35279,2013,3,25,900,0.0,15.1,0,15.8,0.0
35280,2013,3,26,850,0.0,16.3,0,15.2,0.0
35281,2013,3,27,NaN,0.0,NaN,0,NaN,0.0
35282,2013,3,28,730,0.0,16.5,0,16.2,0.0
35283,2013,3,29,1225,0.0,16.6,0,14.6,0.0
35284,2013,3,30,850,0.0,16.8,0,15.2,0.0
35285,2013,3,31,NaN,0.0,NaN,0,NaN,0.0
35286,2013,4,1,857,0.0,16.5,0,15.5,0.0
35287,2013,4,2,855,0.0,16.3,0,15.8,0.0
35288,2013,4,3,1040,0.0,15.1,0,13.7,0.0
35289,2013,4,4,1140,0.0,15.8,0,15.7,0.0
35290,2013,4,5,945,0.0,15.5,0,15.2,0.0
35291,2013,4,6,845,0.0,15.4,0,15.3,0.0
35292,2013,4,7,855,0.0,13.5,0,12.4,0.0
35293,2013,4,8,900,0.0,15.5,0,NaN,0.0
35294,2013,4,9,950,0.0,14.6,0,14.4,0.0
35295,2013,4,10,1025,0.0,15.3,0,15.2,0.0
35296,2013,4,11,1019,0.0,15.8,0,15.7,0.0
35297,2013,4,12,820,0.0,15.1,0,14.4,0.0
35298,2013,4,13,745,0.0,15.8,0,15.7,0.0
35299,2013,4,14,1019,0.0,15.4,0,15.4,0.0
35300,2013,4,15,1245,0.0,15.8,0,15.6,0.0
35301,2013,4,16,845,0.0,15.4,0,15.4,0.0
35302,2013,4,17,850,0.0,15.5,0,15.6,0.0
35303,2013,4,18,730,0.0,15.7,0,15.8,0.0
35304,2013,4,19,910,0.0,15.9,0,15.7,0.0
35305,2013,4,20,845,0.0,16.5,0,16.3,0.0
35306,2013,4,21,925,0.0,16.9,0,16.7,0.0
35307,2013,4,22,916,0.0,17,0,16.8,0.0
35308,2013,4,23,945,0.0,17.3,0,17.2,0.0
35309,2013,4,24,1030,0.0,17.3,0,17.2,0.0
35310,2013,4,25,1030,0.0,17.3,2,17.0,2.0
35311,2013,4,26,1615,0.0,17.4,0,17.2,0.0
35312,2013,4,27,1045,0.0,18.2,0,15.4,2.0
35313,2013,4,28,1230,0.0,18.1,0,17.8,0.0
35314,2013,4,29,911,0.0,16.9,0,16.3,0.0
35315,2013,4,30,930,0.0,17.3,0,17.1,0.0
35316,2013,5,1,NaN,0.0,NaN,0,NaN,0.0
35317,2013,5,2,730,0.0,17.8,0,17.7,0.0
35318,2013,5,3,925,0.0,17.5,0,17.3,0.0
35319,2013,5,4,1045,0.0,18,0,18.0,0.0
35320,2013,5,5,850,0.0,17.2,0,17.2,0.0
35321,2013,5,6,1130,0.0,17.4,0,17.4,0.0
35322,2013,5,7,1020,0.0,17.9,0,17.3,0.0
35323,2013,5,8,945,0.0,18,0,17.9,0.0
35324,2013,5,9,915,0.0,18.4,0,18.2,0.0
35325,2013,5,10,1245,0.0,19,0,18.6,0.0
35326,2013,5,11,815,0.0,18.8,2,18.6,2.0
35327,2013,5,12,815,0.0,19.2,0,19.1,0.0
35328,2013,5,13,907,0.0,19,0,18.9,0.0
35329,2013,5,14,1015,0.0,18.5,0,18.6,0.0
35330,2013,5,15,900,0.0,18.6,0,18.3,0.0
35331,2013,5,16,1130,0.0,18.3,0,18.3,0.0
35332,2013,5,17,830,0.0,17.8,0,16.7,0.0
35333,2013,5,18,900,0.0,18,0,16.8,0.0
35334,2013,5,19,1005,0.0,18.9,0,18.6,0.0
35335,2013,5,20,1100,0.0,19.9,0,19.6,0.0
35336,2013,5,21,915,0.0,19.7,0,19.7,0.0
35337,2013,5,22,1115,0.0,19.9,0,20.0,0.0
35338,2013,5,23,NaN,0.0,NaN,0,NaN,0.0
35339,2013,5,24,900,0.0,19.7,0,19.7,0.0
35340,2013,5,25,1400,0.0,20.4,0,20.3,0.0
35341,2013,5,26,945,0.0,19.7,0,19.0,0.0
35342,2013,5,27,1206,0.0,20.1,0,19.9,0.0
35343,2013,5,28,945,0.0,17.8,0,16.9,0.0
35344,2013,5,29,1645,0.0,21,0,21.0,0.0
35345,2013,5,30,915,0.0,20,0,20.2,0.0
35346,2013,5,31,920,0.0,20.5,0,20.5,0.0
35347,2013,6,1,1245,0.0,20.7,0,20.8,0.0
35348,2013,6,2,838,0.0,20.4,0,20.4,0.0
35349,2013,6,3,1151,0.0,20.3,0,19.7,0.0
35350,2013,6,4,1030,0.0,20.1,0,20.0,0.0
35351,2013,6,5,1515,0.0,20.9,0,21.1,0.0
35352,2013,6,6,1445,0.0,20.3,0,20.3,0.0
35353,2013,6,7,920,0.0,18.9,0,17.9,0.0
35354,2013,6,8,1000,0.0,16.5,0,15.8,0.0
35355,2013,6,9,1034,0.0,18.3,0,18.1,0.0
35356,2013,6,10,NaN,0.0,NaN,0,NaN,0.0
35357,2013,6,11,1015,0.0,19.7,0,19.4,0.0
35358,2013,6,12,1030,0.0,19.3,0,19.2,0.0
35359,2013,6,13,1310,0.0,20.1,0,20.0,0.0
35360,2013,6,14,1113,0.0,19.3,0,19.1,0.0
35361,2013,6,15,1045,0.0,19.8,0,19.8,0.0
35362,2013,6,16,940,0.0,20.2,0,19.8,0.0
35363,2013,6,17,1551,0.0,21.3,0,21.1,0.0
35364,2013,6,18,945,0.0,20.7,0,20.6,0.0
35365,2013,6,19,910,0.0,20.3,0,20.2,0.0
35366,2013,6,20,850,0.0,20.1,0,20.1,0.0
35367,2013,6,21,1630,0.0,21.1,0,20.7,0.0
35368,2013,6,22,1530,0.0,21,0,20.6,0.0
35369,2013,6,23,910,0.0,19.6,0,18.7,0.0
35370,2013,6,24,956,0.0,19.5,0,19.4,0.0
35371,2013,6,25,925,0.0,20.1,0,20.0,0.0
35372,2013,6,26,1600,0.0,21.3,0,18.7,0.0
35373,2013,6,27,845,0.0,20.7,0,19.9,0.0
35374,2013,6,28,945,0.0,21.3,0,21.0,0.0
35375,2013,6,29,755,0.0,21,0,16.3,0.0
35376,2013,6,30,905,0.0,19.9,0,19.2,0.0
35377,2013,7,1,1838,0.0,20.5,0,20.5,0.0
35378,2013,7,2,1415,0.0,20.4,0,20.4,0.0
35379,2013,7,3,856,0.0,20.3,0,20.1,0.0
35380,2013,7,4,948,0.0,20.4,0,19.1,0.0
35381,2013,7,5,1100,0.0,20.7,0,19.2,0.0
35382,2013,7,6,1540,0.0,21.6,0,20.4,0.0
35383,2013,7,7,850,0.0,21.2,0,21.2,0.0
35384,2013,7,8,949,0.0,20.9,0,20.8,0.0
35385,2013,7,9,1400,0.0,21.9,0,22.0,0.0
35386,2013,7,10,942,0.0,21.3,0,17.6,0.0
35387,2013,7,11,720,0.0,21.2,0,21.2,0.0
35388,2013,7,12,1250,0.0,21.8,0,21.6,0.0
35389,2013,7,13,1440,0.0,22.8,0,22.2,0.0
35390,2013,7,14,905,0.0,21.8,0,21.3,0.0
35391,2013,7,15,900,0.0,21.8,0,21.9,0.0
35392,2013,7,16,1435,0.0,23,0,22.4,0.0
35393,2013,7,17,1600,0.0,22.8,0,14.9,0.0
35394,2013,7,18,1630,0.0,21.8,0,16.5,0.0
35395,2013,7,19,1040,0.0,19.2,0,18.8,0.0
35396,2013,7,20,1438,0.0,19.9,0,19.2,0.0
35397,2013,7,21,1010,0.0,19.5,0,19.4,0.0
35398,2013,7,22,1040,0.0,20.1,0,20.1,0.0
35399,2013,7,23,855,2.0,20.2,0,13.3,0.0
35400,2013,7,24,1600,2.0,19.6,0,16.6,0.0
35401,2013,7,25,815,0.0,18.8,0,15.3,0.0
35402,2013,7,26,945,0.0,19.2,0,15.3,0.0
35403,2013,7,27,1005,0.0,18.4,0,14.6,0.0
35404,2013,7,28,1404,0.0,19.5,0,19.5,0.0
35405,2013,7,29,951,0.0,16,0,14.6,0.0
35406,2013,7,30,1520,0.0,18.5,0,18.2,0.0
35407,2013,7,31,700,0.0,18.1,0,17.9,0.0
35408,2013,8,1,917,0.0,17.8,0,16.6,0.0
35409,2013,8,2,1009,0.0,19.1,0,17.6,0.0
35410,2013,8,3,1015,0.0,19.3,0,19.3,0.0
35411,2013,8,4,1134,0.0,19.9,0,19.8,0.0
35412,2013,8,5,1005,0.0,20.1,0,19.9,0.0
35413,2013,8,6,1430,0.0,21,0,21.0,0.0
35414,2013,8,7,1600,0.0,21.5,0,21.4,0.0
35415,2013,8,8,1620,0.0,21.5,0,21.1,0.0
35416,2013,8,9,755,0.0,19.9,0,18.0,0.0
35417,2013,8,10,1030,0.0,20.5,0,17.2,0.0
35418,2013,8,11,1007,0.0,20.6,0,18.2,0.0
35419,2013,8,12,1422,0.0,21.7,0,19.3,0.0
35420,2013,8,13,925,0.0,20.2,0,20.1,0.0
35421,2013,8,14,1400,0.0,21.1,0,21.0,0.0
35422,2013,8,15,1000,0.0,20.2,0,20.2,0.0
35423,2013,8,16,1400,0.0,22.1,0,22.7,0.0
35424,2013,8,17,930,0.0,21.2,0,21.2,0.0
35425,2013,8,18,912,0.0,19.9,0,17.8,0.0
35426,2013,8,19,1016,0.0,19.8,0,19.5,0.0
35427,2013,8,20,709,0.0,20.5,0,19.4,0.0
35428,2013,8,21,1548,0.0,19.2,0,17.2,0.0
35429,2013,8,22,900,0.0,17.5,0,16.4,0.0
35430,2013,8,23,1045,0.0,19,0,18.3,0.0
35431,2013,8,24,925,0.0,18.4,0,18.2,0.0
35432,2013,8,25,838,0.0,19,0,17.4,0.0
35433,2013,8,26,NaN,0.0,NaN,0,NaN,0.0
35434,2013,8,27,918,0.0,19.7,0,20.2,0.0
35435,2013,8,28,820,0.0,20.6,0,20.0,0.0
35436,2013,8,29,930,0.0,20.5,0,20.7,0.0
35437,2013,8,30,1045,0.0,19.1,0,15.9,0.0
35438,2013,8,31,1010,0.0,20.5,0,18.3,0.0
35439,2013,9,1,1242,0.0,21.6,0,19.5,0.0
35440,2013,9,2,1030,0.0,20.3,0,18.2,0.0
35441,2013,9,3,845,0.0,19.6,0,18.3,0.0
35442,2013,9,4,838,0.0,20.2,0,16.9,0.0
35443,2013,9,5,1015,0.0,20.1,0,17.6,0.0
35444,2013,9,6,1115,0.0,20.3,0,17.3,0.0
35445,2013,9,7,920,0.0,20.4,0,19.5,0.0
35446,2013,9,8,838,0.0,20.3,0,18.8,0.0
35447,2013,9,9,1435,0.0,20.9,0,18.7,0.0
35448,2013,9,10,1420,0.0,21.1,0,20.4,0.0
35449,2013,9,11,1515,0.0,21.6,0,21.1,0.0
35450,2013,9,12,1124,0.0,20.9,0,18.6,0.0
35451,2013,9,13,1025,0.0,20.4,0,19.3,0.0
35452,2013,9,14,NaN,0.0,NaN,0,NaN,0.0
35453,2013,9,15,906,0.0,20.9,0,20.6,0.0
35454,2013,9,16,1045,0.0,20.8,0,20.4,0.0
35455,2013,9,17,1605,0.0,21.8,0,21.5,0.0
35456,2013,9,18,NaN,0.0,NaN,0,NaN,0.0
35457,2013,9,19,945,0.0,20.7,0,20.6,0.0
35458,2013,9,20,1140,0.0,21,0,NaN,0.0
35459,2013,9,21,1009,0.0,20.9,0,20.7,0.0
35460,2013,9,22,840,0.0,20.4,0,20.4,0.0
35461,2013,9,23,1043,0.0,20.3,0,20.2,0.0
35462,2013,9,24,1155,0.0,20.8,0,20.3,0.0
35463,2013,9,25,1125,2.0,20.1,0,20.0,0.0
35464,2013,9,26,1320,0.0,20,0,19.9,0.0
35465,2013,9,27,1015,0.0,19.9,0,19.3,0.0
35466,2013,9,28,930,0.0,19.4,0,19.2,0.0
35467,2013,9,29,1025,0.0,19.9,0,19.6,0.0
35468,2013,9,30,1342,0.0,21.1,0,20.7,0.0
35469,2013,10,1,945,0.0,20.1,0,20.1,0.0
35470,2013,10,2,1620,0.0,20.6,0,20.4,0.0
35471,2013,10,3,1315,0.0,20.5,0,20.5,0.0
35472,2013,10,4,1000,0.0,20.3,0,20.2,0.0
35473,2013,10,5,825,0.0,20.1,0,20.0,0.0
35474,2013,10,6,835,0.0,19.8,0,19.3,0.0
35475,2013,10,7,1050,0.0,19.4,0,19.0,0.0
35476,2013,10,8,730,0.0,19.2,0,18.6,0.0
35477,2013,10,9,844,0.0,19.4,0,19.3,0.0
35478,2013,10,10,1625,0.0,20,0,20.0,0.0
35479,2013,10,11,735,0.0,19.6,0,19.1,0.0
35480,2013,10,12,1455,0.0,20,0,19.9,0.0
35481,2013,10,13,1045,0.0,19.7,0,19.6,0.0
35482,2013,10,14,912,0.0,19.2,0,19.1,0.0
35483,2013,10,15,715,0.0,19.2,0,19.0,0.0
35484,2013,10,16,1020,0.0,19.8,0,19.5,0.0
35485,2013,10,17,1405,0.0,20.7,0,19.2,0.0
35486,2013,10,18,1300,0.0,20.1,0,19.5,0.0
35487,2013,10,19,NaN,0.0,NaN,0,NaN,0.0
35488,2013,10,20,840,0.0,19.3,0,17.9,0.0
35489,2013,10,21,1016,0.0,18.9,0,17.8,0.0
35490,2013,10,22,1110,0.0,17.8,0,15.5,0.0
35491,2013,10,23,1110,0.0,17.7,0,16.9,0.0
35492,2013,10,24,1625,0.0,17.8,2,17.7,2.0
35493,2013,10,25,620,0.0,17.5,0,17.4,0.0
35494,2013,10,26,905,0.0,17.1,0,16.1,0.0
35495,2013,10,27,804,0.0,17.4,0,17.3,0.0
35496,2013,10,28,1011,0.0,16.9,0,16.7,0.0
35497,2013,10,29,1415,0.0,17.3,0,15.4,0.0
35498,2013,10,30,1045,0.0,16.7,0,16.9,0.0
35499,2013,10,31,NaN,0.0,NaN,0,NaN,0.0
35500,2013,11,1,1655,0.0,17.9,0,17.7,0.0
35501,2013,11,2,1515,0.0,17.9,0,17.6,0.0
35502,2013,11,3,914,0.0,17.4,0,NaN,0.0
35503,2013,11,4,1134,2.0,17.6,0,NaN,0.0
35504,2013,11,5,1550,0.0,18.9,0,18.5,0.0
35505,2013,11,6,1228,0.0,17.5,0,17.1,0.0
35506,2013,11,7,1542,0.0,18,0,17.0,0.0
35507,2013,11,8,1103,0.0,16.8,0,16.5,0.0
35508,2013,11,9,1116,0.0,17.5,0,17.0,0.0
35509,2013,11,10,950,0.0,17.1,0,16.9,0.0
35510,2013,11,11,1055,0.0,17.4,0,16.7,0.0
35511,2013,11,12,1449,0.0,17.3,0,16.5,0.0
35512,2013,11,13,1400,2.0,17.8,0,17.8,0.0
35513,2013,11,14,1025,0.0,17,0,16.9,0.0
35514,2013,11,15,NaN,0.0,NaN,0,NaN,0.0
35515,2013,11,16,1240,0.0,18.2,0,17.7,0.0
35516,2013,11,17,1101,0.0,17.3,0,17.2,0.0
35517,2013,11,18,1039,0.0,17.5,0,17.2,0.0
35518,2013,11,19,1155,0.0,17.5,0,17.5,0.0
35519,2013,11,20,1630,0.0,18.1,0,17.6,0.0
35520,2013,11,21,1540,0.0,18,0,17.5,0.0
35521,2013,11,22,1322,0.0,17.2,0,17.2,0.0
35522,2013,11,23,1015,0.0,17.1,0,16.9,0.0
35523,2013,11,24,1015,0.0,17,0,16.8,0.0
35524,2013,11,25,1007,0.0,17.1,0,16.8,0.0
